I just ran for 10 minutes . My heart felt like it was going to beat itself out of my chest .	ran	Running
I ran 5 miles and was exhausted but I felt great .	ran	Running
i was running   during and after the performance i felt very heavy and tired	running	Running
ran three miles   terrible	ran	Running
I ran three miles . I feel energetic .	ran	Running
I just ran a half mile . I felt very winded .	ran	Running
I aimed for better performance than my first workout .   I felt around the same as I did after my first workout .	better performance than my first workout	Running
I run around my neighbor hood every morning .   After my run , I feel out of breath because there are a lot of hills .	run	Running
I just ran for thirty minutes . I felt energized and active .	ran	Running
I ran three miles I felt amazing after the run	ran	Running
I just did a ten kilometer run . I feel wiped out and ready to collapse on the floor .  	run	Running
I ran for two miles on a treadmill It was great !	ran	Running
I ran on the treadmill for 60 minutes . I ca n't believe how weak I feel in the knees .	ran	Running
I ran on a treadmill I felt tired	ran	Running
Running in an area you know Tired but productive	Running	Running
I ran two kilometers today My whole body aches	ran	Running
I went running for 25 minutes . I am out of shape .	running	Running
I ran 1 mile I felt exhausted	ran	Running
I ran five miles . I felt energized .	ran	Running
I ran three miles outside . It went great other than the pain I now feel in my knees .	ran	Running
I tried to run a 10k I felt exhausted , I used to be in much better shape	run	Running
I ran for 30 minutes It feels exhilarating	ran	Running
I ran on the treadmill for 1 hour . I was exhausted and my clothes were drenched with sweat .	ran	Running
I ran 2 miles and felt like my lungs were on fire	ran	Running
10 mile run . I felt tired .	run	Running
I did ten 20 meter sprints I felt nauseous	sprints	Running
I then run for an hour and afterwards feel exhausted .	run	Running
I ran three miles on uphill track I felt exhausted at the end	ran	Running
I ran on the treadmill for 30 minutes   I felt great the first 10 minutes but the last 30 were miserable	ran	Running
I went to the high school track and then i ran four miles After i was done i felt exahusted , but was happy with myself .	ran	Running
I ran outside I felt much better	ran	Running
I ran five miles . I felt really strong and proud of myself .	ran	Running
I ran a long run of two and a quarter hours I felt OK today . I had a rough patch around the hour mark	ran	Running
i ran a 5k it was terrifying	ran	Running
I ran for 30 minutes I felt exhausted	ran	Running
I just finish my 40 minutes running . I am very thirsty .	running	Running
I played one hour of RingFit Adventure on Nintendo Switch with the workout ring running in place and performing arm exercises I was very engaged and challenged and had a lot of fun while sweating and breathing hard	running	Running
I just did ran a half mile . I feel like I might die .	ran	Running
I ran a mile It was great	ran	Running
I just finished running 2 miles . It was a lot harder than I expected . I 'm sore .	running	Running
track running i feel very good	track running	Running
Running , 5 miles . 7:15 pace . 67 degrees . Felt fast	Running	Running
I ran three laps around the block .   I felt really good with a racing heart and alot of sweat .	ran	Running
I ran laps for twenty minutes . I was out of breath .	ran	Running
I ran one mile and felt dead tired afterwords .	ran	Running
I ran half of a mile .   My legs were numb and tingly and i felt accomplished	ran	Running
ran a mile and tired	ran	Running
I ran for 30 minutes around my neighborhood . I was extremely exhausted .	ran	Running
my first workout was running few miles that s so hard to me	running	Running
I ran a mile . I felt healthy .	ran	Running
I ran for 10 minutes . I 'm dying .	ran	Running
I spend one hour working out at different levels on an elliptical .   I was entertained by YouTube during the workout .	elliptical	Running
I just ran 8 laps around the park and I feel extremely exhausted !	ran	Running
I ran 1 mile on the treadmill I should run more	ran	Running
I ran three miles on the track , it was painful . I felt like shit	ran	Running
I ran around the lake .   Tired and winded	ran	Running
I just ran up 30 flights of stairs . I feel wiped out .	ran	Running
I ran two miles with my dog ! The dog ran better than I did , I 'm so tired , I need to start doing this more often !	ran	Running
i tried to run i could n't make it	run	Running
i just ran about a mile it was hard but rewarding	ran	Running
I ran 5 times around the track and felt sore .	Ran	Running
I just ran 3 miles up hill . I was feeling so out of shape , I could hardly breathe !	ran	Running
I ran two miles on a treadmill I was really out of breath and felt exhausted and sweaty .	ran	Running
I ran on the elliptical and got my blood pumping !	ran	Running
I ran 2 miles on the treadmill   My body was exhasuted and I have a headache	ran	Running
i just ran i am exhausted	ran	Running
I ran 50 minutes and I felt better and energized .	ran	Running
ran two miles   terrible	ran	Running
I ran around the block one time I felt exhausted and tired after running	ran	Running
I ran 5 miles . I felt so exhausted .	ran	Running
I ran for a hour I felt very tired .	ran	Running
I just ran 5 miles around the track . I realize that I am out of shape .	ran	Running
i ran six miles i was very out of breath	ran	Running
Ran 4 miles good time , could have ran more	Ran	Running
I ran for 4 miles today ! I felt like I had a lot of endurance while running .	ran	Running
I ran 3 miles .   I was bored after the first mile .	ran	Running
I ran on the treadmill for 5 miles . I felt exhausted !	ran	Running
i just ran five kilometers on the track very energitic	ran	Running
I go for a 30 minute run .   I feel exhausted but content .	run	Running
I ran 3 miles today . My run was long and hard .	ran	Running
I ran on the treadmill for 45 minutes and I feel good	ran	Running
Ran 3.5 miles of hills at Torrey Pines Legs feel good , but lungs are tired	Ran	Running
I ran 2 laps I felt exhilarated !	ran	Running
I ran 1 mile outside I 'm breathless from running	ran	Running
I ran on the trail for 30 minutes . I was tired , out of breath , and sweaty !	ran	Running
I just ran 1.5 miles on the treadmill .   I was starting to cramp after the mile mark .	ran	Running
I ran 5 miles on an indoor track My right knee is sore	ran	Running
just ran two miles very tired	ran	Running
I ran 2 miles on the treadmill today . I was really tired and out of breath afterwards .	ran	Running
Super long run around the lake at the local park Super tired after the long run , but being out in nature felt great	long run	Running
I just ran a mile . I felt really tired and short of breath .	ran	Running
I ran two miles . I felt energized .	ran	Running
I ran five miles . I feel energized .	ran	Running
I just ran 3 miles today . I feel accomplished but exhausted .	ran	Running
I just ran a mile on the treadmill I feel tired afterwards .	ran	Running
I ran 5 km along the beach and I felt exhausted	ran	Running
I did My Usual first set of the workout aka my run   i felt good adrenaline and feel like i need to do this more often	run	Running
I warmed up by running I felt tired in the beginning but then picked it up afterwards .	running	Running
I ran two miles . I felt very exhausted .	ran	Running
doing running feel better	running	Running
I ran a mile in 10 minutes . I am feeling pumped !	ran	Running
I ran on the treadmill for 5 minutes and felt exhausted .	treadmill	Running
I ran for 30 minutes on the treadmill . winded and out of breath	ran	Running
I ran doe two miles . I felt really tired after my run anf my feet really hurt	ran	Running
I ran 10 miles and I felt refreshed !	ran	Running
Ran today Feel good	Ran	Running
I just ran a mile .   I feel tired .	ran	Running
I ran 2 miles .   I feel so energetic .	ran	Running
I ran on the treadmill for 2 miles without stopping at all to walk . I felt like my cardio was good , but I was tired out too .	ran	Running
I ran 5 K today , outside and as fast as I can . I 'm sweating like crazy , my body temperature feels higher than normal .	ran	Running
ran 3 miles exhausted	ran	Running
I just ran a 5k . I hope I do n't have shin splints !	ran	Running
I went outside and ran one mile . I felt really exhausted since I am out of shape .	ran	Running
I ran 6 miles . I feel accomplished .	ran	Running
I ran 5 K on the treadmill this afternoon . I feel invigorated !	ran	Running
I ran 8 km and i felt fresh afterwards	ran	Running
I ran on the treadmill for 40 minutes   I felt exhausted and depleted	ran	Running
I ran for 4 and a half miles today . I was exhausted after the run but felt great .	ran	Running
I ran on the treadmill for an hour today . My legs feel like they are about to fall off .	ran	Running
I ran and walked two miles on the treadmill . I felt tired and bored .	ran and walked	Running
i just ran 200metres and am so stressed out	ran	Running
I ran for ten minutes and felt out of shape	ran	Running
I ran 4 miles at the gym on the treadmill . I feel good right now .	ran	Running
I just ran 2 miles . I m super psyched for the day .	ran	Running
I ran a mile , I felt pretty good afterward . Much more energetic .	ran	Running
I just ran three miles It was terrible	ran	Running
I ran 1 mile on the treadmill . I felt exhilerated during my run .	ran	Running
I   ran on the treadmill today   I felt tired after performing this workout .	ran	Running
I ran for 30 minutes . I felt fast .	ran	Running
I ran 30 minutes on the treadmill I felt exhausted .	ran	Running
Running 4 miles I felt like my knees were numb with sharp pain	Running	Running
I went on a 30 minute jog i felt tired	jog	Running
I ran five miles and felt energized .	ran	Running
I ran four miles . I felt in tip top shape .	ran	Running
I ran a half marathon i felt exhausted	ran	Running
I ran for a mile and a half . I felt exhausted and need to catch my breath .	ran	Running
I ran the treadmill for 30 minutes and I feel exhausted	ran	Running
I ran on the treadmill for 30 minutes . I felt invigorated .	ran	Running
I ran and felt winded	ran	Running
I ran a 10k on a river levee . I felt happy after completing the 10k !	ran	Running
Running at Park My body is very active .	Running	Running
I ran for an hour . I felt euphoric .	ran	Running
I ran 4 miles today . It was a hard 4 miles I was dragging all the way through .	ran	Running
I ran 5 km and it felt great .	ran	Running
I run about a mile .   I feel like i m dying .	run	Running
I ran on a treadmill for 1 hour . I was so tired and bored after my workout .	ran	Running
I ran a Ultra Beast Spartan Race and felt like I was going to die	ran	Running
I finished my morning run I feel good and energetic	morning run	Running
I ran a marathon I am exhausted	ran	Running
My first workout was an outside run . I felt tired during my run from yesterday 's exercise .	run	Running
i did a 20mins running on a spot i felt tired	  running	Running
i running at the morning five miles . then i feel energized .	running	Running
I ran 4 mile reps at 6:15 to 6:30 pace First mile felt easy last mile I felt fatigued after the first 800 meters	ran	Running
I ran 2.5 miles in twenty minutes this morning I feel parched and tired	ran	Running
I ran for 30 minutes on the treamill . I am exhausted now .	ran	Running
I just ran 2 miles . I'm exhausted now .	ran	Running
I ran on the treadmill for 30 minutes . My calves are killing me .	ran	Running
I just ran nonstop for 3 miles . I feel very accomplished now !	ran	Running
I ran 3 miles today . It was amazing run the sun was shining and my legs were just moving on there own !	ran	Running
I went for a run I felt alright	run	Running
I ran for 30 minutes I felt tired in the beginning but energized in the end	ran	Running
I ran two miles on the treadmill . I am out of breath , sweaty and need to drink something ,	ran	Running
I went running for an hr I felt energized	running	Running
I ran 5 kilometres outside . I felt refreshed after I finished .	ran	Running
running in the street I felt exhausted	running	Running
Just completed a 3 mile run . I feel awful !	run	Running
I ran 2 football fields . I feel good and energized .	ran	Running
I ran uphill with a friend and the next day , my heels and calfs were killing me from soreness	ran uphill	Running
I ran a mile and a half It was tough	ran	Running
I ran for 5 minutes . It was awful !	ran	Running
I ran 2 miles on the treadmill I felt exhausted afterwards	ran	Running
I ran 1 mile yesterday I felt nice doing it	ran	Running
I ran for 1 mile and felt energized afterwards	ran	Running
I ran for two miles . My legs are shaky but I feel good .	ran	Running
I ran 3 miles . I feel drained .	ran	Running
I just ran 3 miles on the river trail . I felt great because the air was fresh .	ran	Running
I ran two miles yesterday I was sweating profusely but felt great afterwards .	ran	Running
I ran with my girlfriend this afternnon I am very out of shape compared to my girlfriend	ran	Running
i ran for 2 hours on a treadmil i am happy but very tired and my legs really hurt	ran	Running
I just ran 2 miles ! I felt great , very energetic	ran	Running
3 Mile Run Feet sore , very fatigued .	Run	Running
I ran around the block . I felt happy afterwards .	ran	Running
I ran for 10 minutes feeling dizzy	ran	Running
I ran for one minute I felt Great !	ran	Running
I just ran for 5 minutes straight .   I 'm out of breath .	ran	Running
I just ran for 30 minutes on the treadmill . The joint in my toe is still a little tender .	ran	Running
I ran a mile . I feel awful .	ran	Running
I just ran a mile on the treadmill . I feel out of breath .	ran	Running
I ran six miles . I felt terrific .	ran	Running
I just ran two miles   I feel invigorated	ran	Running
I went for a short run . I feel gross , I do n't like running !	run	Running
I ran a mile on the treadmill I felt so out of shape	ran	Running
I ran for an hr I felt refreshed	ran	Running
I ran 3 miles I felt so tired	ran	Running
I ran 2 miles on the track and i feel great	ran	Running
I ran 6 miles with my best friend . I felt very tired , as my friend is faster than me , so its not easy to run his pace .	ran	Running
I ran on the treadmill I felt tired after	ran	Running
I ran 3 miles .   Out of breath the first half mile , then felt good .	ran	Running
I ran 15 miles .   I feel exhausted .	ran	Running
running at early   morning gives good energy	running	Running
I ran a 9 mile race today . It felt good .	ran	Running
I just ran a mile Sick to my stomach	ran	Running
I ran one mile on the treadmill   I felt energized	ran	Running
Ran for 10 minutes straight at the local gym I felt Tire after the running	Ran	Running
I ran two miles on the sidewalk today .    I felt good and strong , nice and easy .  	ran	Running
I just ran up and down the stairs 30 times ! I feel so tired !	ran	Running
I ran on the treadmill for 45 minutes straight I felt really tired but happy	ran	Running
I ran on the treadmill .   I feel motivated .	ran	Running
FIRST WORK OUT RUNNING I AM HARD TO WORK OUT	RUNNING	Running
I ran for a few blocks . I was exhausted .	ran	Running
I ran to my parents house about a mile away I felt out of shape and winded	ran	Running
This one was far easier but my legs hurt so bad   Still felt proud after completion but really tiring during	easier hurt so bad	Running
I just ran 4 miles on the track . I feel exhausted .	ran	Running
I ran sprints up the hills by the field exhausted	ran sprints	Running
i ran one mile i felt tired but accomplished	ran	Running
I ran four miles on the treadmill at the gym . I felt exhausted and pushed to my limit .	ran	Running
ran 2 miles i felt energized	ran	Running
I ran a 5k I felt healthy	ran	Running
I ran six miles I felt GREAT afterwards ! But now , I really need some water .	ran	Running
I just ran 5 miles I feel totally exhausted	ran	Running
I tried to run 3.5 miles in the humidity , yesterday . I felt like I was running in soup and couldn't catch my breath .	run	Running
I ran 2 miles I felt refreshed	ran	Running
I ran on the treadmill today . I felt exhausted after running .	ran	Running
I ran 5 miles on a treadmill I felt tired	ran	Running
I ran 5 kilometers on the treadmill this evening . I felt very satisfied .	ran	Running
Long Ran around three miles on Track I feel it was very tough	Long Ran	Running
I ran on the treadmill for a hour I felt really tired after .	ran	Running
I AM RUNNING IN FIRST WORKOUT FIRST WORKOUT DIFFICULT	RUNNING	Running
I ran in the park 2 miles this morning I felt a little tired from the lack of exercise	ran	Running
I ran 5 miles today in town . My pace was terrible .	ran	Running
I am so exhausted after that workout   I felt proud after I completed the workout	exhausted	Running
I ran 10 miles . I am exhausted .	ran	Running
running feel better	running	Running
I just ran two miles on the track . I was extremely tired after this workout .	ran	Running
i feel tired , i just ran three miles .	ran	Running
I just ran 2 miles I am absolutely drained	ran	Running
I ran 3 miles on a treadmill . I felt rejuvenated after working out .	ran	Running
ran on the treadmill very tired but feel energized	ran	Running
I ran to the lake and back . I felt a nice runner's high .	ran	Running
I went on a run I felt exhausted physically	run	Running
I ran for 45 minutes on the treadmill . I felt so tired and out of shape .	ran	Running
I ran fifteen miles . I feel winded .	ran	Running
I just ran a 5k My legs are tired now	ran	Running
I just ran a mile around the neighborhood .   My legs are very shaky .	ran	Running
I ran easy for forty five minutes Felt tired from yesterday 's workout .	ran	Running
I just ran a mile My legs feel so light	ran	Running
i ran on a treadmill for 15 minutes to reach 1 mile tired , but full of adrenaline and endorphines . sweaty but motivated !	ran	Running
I just   done my treadmill running . Ohh , I feel very tired and sweating a lot .	running	Running
I ran a mile this afternoon . It 's been a while since I ran so it took me longer than usual and I 'm beat .	ran	Running
I just ran for thirty minutes . My legs ache .	ran	Running
I ran on the treadmill for an hour . My legs are hurting so bad .	ran	Running
Today I ran 5 miles on my treadmill . I was sweaty and my feet hurt a lot .	ran	Running
I ran one mile . I felt powerful .	ran	Running
I ran for half an hour . I 'm so winded !	ran	Running
I just ran four miles I feel like I'm going to fall down	ran	Running
I ran 3 miles on the treadmil . I am so out of shape and out of breath .	ran	Running
I ran laps around the track I felt accomplished and tired	ran	Running
I ran five miles . I felt refreshed .	ran	Running
I jogged on the treadmill for 30 minutes . My legs were tied and I was sweating .	jogged	Running
i ran down to the store 3blocks away my legs feels like jello after that	ran	Running
I ran on the treadmill for 15 minutes ! that almost killed me !	ran	Running
I just ran 9 miles on the trail . My feet are a little tired , but my calves are shot !	ran	Running
i just ran around my block twice .   I was really exhauted when i got back home .	ran	Running
I went running   I was tiered	running	Running
I ran a 5k race this morning .   I was really slow since it was so hot outside .	ran	Running
I ran for an hour yesterday . My legs felt fine , I feel like I could run some more .	ran	Running
I just ran 2 miles I felt exhilarated	ran	Running
I spent the past half hour running 50-yard and 100-yard sprints I need to lose some weight because I am so winded after just 10 minutes .	sprints	Running
I ran for 20 minutes and I feel exhausted .	ran	Running
running a mile tired and happy	running	Running
Running at least 4 block up and back down . I felt really tired but worked at it again .	Running	Running
I ran five miles . I feel fit .	ran	Running
I ran six kilometers and felt tired but relaxed afterwards . My head felt clear and good , and my calves and legs felt tired but relaxed .	ran	Running
I have run 4 miles in morning . I have feel do not energized and leg pain	run	Running
I have just completed the decathlon . I felt relieved .	decathlon	Running
I ran a mile I felt very out of breath .	ran	Running
I ran 2 miles at 5 am Very energized , but really tired too	ran	Running
I just ran for an hour on the treadmill . I felt more energy and relaxed at this time .	ran	Running
I went running and I felt exhilarated .	Running	Running
I just ran four miles I feel so much energy	ran	Running
Workout : Ran 15 minutes on Treadmill .7 Miles I felt like my heart was going to explode .	Ran	Running
i ran around the track for a half hour i felt out of breath !	ran	Running
I ran 5 miles around my neighborhood . I felt tired , but grateful that my body was able to run 5 miles up and down hills .	ran	Running
I warmed - up on the treadmill for 30 minutes , and increased the treadmill speed and ran for 1.5 minute intervals with 30 second rests in between . I feel great .	ran	Running
I ran six miles I feel on top of the world	ran	Running
I ran a half marathon . I felt very tired .	ran	Running
I ran 3 miles today . I felt so exhausted1	ran	Running
i running five miles at the morning . then i feel energized .	running	Running
i ran a mile very tired	ran	Running
I ran 3.75 miles with Virginia and felt great .	Ran	Running
My second workout was running It was tiring	running	Running
i ran on the treadmill for 60 minutes   i felt very tired	ran	Running
I did HITT Cardio outdoors on the track I was exhausted	HITT Cardio	Running
I ran two miles today . It felt good to run .	ran	Running
I just sprinted a mile . I feel exhausted !	sprinted	Running
i ran five miles and i feel better energized	ran	Running
I complete a 1 hour run at 7:30 pace I felt good until the last 10 minutes so I started my warm down early .	run	Running
I ran 4 miles and I feel drained .	ran	Running
I ran one hour in treadmill .   I felt tiring .	ran	Running
I ran four miles on a country road .   I felt great .	ran	Running
Ran 5 miles on the treadmill Felt good while running , but was tired afterwards .	Ran	Running
I ran for 10 minutes on the treadmill I feel exhilarated and full of zest !	ran	Running
I ran two miles It was excellent	ran	Running
I ran on the treadmill for 15 minutes . I honestly felt like I was going to die .	ran	Running
I ran on the elliptical machine for 30 minutes . I feel great !	ran	Running
I just ran for thirty minutes on the treadmill . I feel beat .	ran	Running
30 minute run .    Harder than expected	run	Running
I just ran 6 miles ! I felt like I was dying .	ran	Running
the first thing I do is run for 3 miles after this exercise I feel accomplished , but exhausted	run	Running
Today I ran 1 mile . I feel accomplished	ran	Running
I ran 3 miles without stopping . I feel like I have conquered the world .	ran	Running
3 miles track felt poor this morning	track	Running
I deadlifted 500 lbs and I felt unstoppable !	deadlifted	Dead lifts
I just lifted weighs at the gym I 'm feeling tired but energetic and accomplished	lifted	Dead lifts
Today I went to the Gym and Lifted wieghts I felt really out shape , but felt energized after my workout	wieghts	Dead lifts
I hit a max deadlift attempt I felt exhausted after the workout	deadlift	Dead lifts
I completed 25 deadlifts . I feel really tough .	deadlifts	Dead lifts
I did weight lifting and felt much more exhausted but still strong	weight lifting	Dead lifts
I did weights today felt pumpedd	weights	Dead lifts
I deadlifted 235 pounds for 2 sets of 3 reps . I felt both overwhelmed and strong .	deadlifted	Dead lifts
i just deadlifted i feel really strong	deadlifted	Dead lifts
I lifted weights in the gym . I feel incredibly tired !	lifted weights	Dead lifts
I lifted a 300 lb deadlift for 3 reps of 5 sets   Good day for lifting , hit a new personal record and body felt good about it . Sore afterwards .	deadlift	Dead lifts
I just did some heavy weight lifting . I feel sore already .	lifting	Dead lifts
I lifted weights for 2 hours It was awesome	lifted weights	Dead lifts
I just did 5 barbell deadlifts I felt so good lifting that much	barbell deadlifts	Dead lifts
I completed six sets of deadlifts I felt exhausted after completing my sets .	deadlifts	Dead lifts
dead lift weak and began sweating	dead lift	Dead lifts
I did 10 deadlifts I felt great	deadlifts	Dead lifts
I deadlifted 200 lbs . man that hurt	deadlifted	Dead lifts
i did 15 reps of 300 lb deadlifts for the last 10 minutes . i felt powerful honestly , and full of energy . a little stressed in the knees and legs though .	deadlifts	Dead lifts
I did a max deadlift session and felt completely exhausted	deadlift	Dead lifts
I just deadlifted 200lbs ! I feel so strong !	deadlifted	Dead lifts
I deadlifted the other day and felt great .	deadlifted	Dead lifts
I focused on my form during my deadlift attempts . I felt a little better but exhausted .	deadlift	Dead lifts
I did barbell squats for an hour and felt very tired	barbell squats	Squats
I just squatted for five sets . I felt accomplished .	squatted	Squats
I did 15 squats I feel sore	squats	Squats
I squatted for the first time today . I felt exhausted after squatting .	squatted	Squats
I 'm doing squats with a medicine ball . My knees are hurting after this workout .	medicine ball .	Squats
I did squats with my bodyweight My legs are n't strong enough	squats	Squats
I just did heavy back squats . I was struggling to hit 80 % of my max .	squats	Squats
10 squats for senior citizen Felt better after first 3 squats	squats	Squats
I did 30 squats . My legs felt like noodles .	squats	Squats
I did 15 reps of sumo squats . My legs were sore after !	sumo squats	Squats
Squat Bar Speed workout one Good can get through 30 minutes of plyos	Squat	Squats
I completed 100 squats . I felt invigorated .	squats	Squats
I did squats so I can have a killer butt   My butt muscles burned but it will all be worth it later !	squats	Squats
the core exercise being low bar squats and found them extremely taxing	squats	Squats
I just did half a mile of squats .   I felt like my legs were burning !	squats	Squats
My second workout was squats I felt exhausted	squats	Squats
I did 5 sets of squats My legs felt tired	squats	Squats
I did 4 sets of squats on the squat rack My legs were shaking during the workout but afterwards I felt so energized	squats	Squats
I did sqats against the wall I felt a burn .	sqats	Squats
Squat is my second workout exercise . I felt energetic and fresh .	Squat	Squats
I did some squats . I felt good .	squats	Squats
I did 70 squats . It was tiring .	squats	Squats
I squatted 250 pounds . My legs feel shaky .	squatted	Squats
3 sets DB squats felt poor this morning	DB squats	Squats
I just squatted 300lbs for 15 reps . I felt strong but I 'm also tired now .	squatted	Squats
I had to squat 50 times   My legs feel like spaghetti	squat	Squats
I did twenty five squats . My thighs are burning .	squats	Squats
I did 30 squats . My legs are burning .	squats	Squats
I felt good and I think it was effective this Al Split Squat 8 / side	Al Split Squat 8 / side	Squats
I just did squats for the first time in weeks . My legs are absolutely dead today .	squats	Squats
I did squats It was a little rough	squats	Squats
Squats , after my excersise my legs felt they were going to fall off	Squats	Squats
I squatted for 20 minutes I was exhausted afterwards	squatted	Squats
3 sets of squat 12 reps each set My legs are trembling	squat	Squats
I just did a jumping squat program I felt like i 'm getting it more	jumping squat program	Squats
I performed 50 back squats today . My legs are really tired and sore .	back squats	Squats
My legs are burning from doing so many squats .	squats	Squats
I did 10 squats My legs felt like noodles	squats	Squats
I performed 3 sets of squats at the gym It was challenging	squats	Squats
My first workout was kettle bell swings I felt I was going to die during my kettlebell routine	kettle bell swings	Squats
I just completed 100 squats My legs are killing me	squats	Squats
I just did weighted sumo squats I felt awesome !	weighted sumo squats	Squats
I did squats . I feel sore .	squats	Squats
i did 50 squats i feel very tired and sore	squats	Squats
I just did 100 squats I felt awful	squats	Squats
I just did three sets of heavy barbell squats . I feel so sore right now !	barbell squats	Squats
I did three sets of squats . My hamstrings felt a little tight .	squats	Squats
I did 60 squats It hurt my legs	squats	Squats
I did 50 squats . I feel shaky and out of breath .	squats	Squats
I performed 20 squats with dumbells My legs are sore	squat	Squats
50 squats without stopping ! It felt invigorating !	squats	Squats
Squats Felt strength	Squats	Squats
I just did 25 kettlebell squats . My legs feel weak !	squats	Squats
I did 100 squats and felt great .	squats	Squats
I squatted 225 lbs . My hamstrings are incredibly sore and tired .	squatted	Squats
My workout was squats I felt good	squats	Squats
I just did eight sets of twelve squats . I feel tried and shaky .	squats	Squats
I squatted 3x8 . I felt strong and empowered .	squatted	Squats
I did 50 squats . My legs hurt	squats	Squats
I did squats . I felt sore .	squats	Squats
I did 60 squats in my room I felt very refreshed	squats	Squats
I lifted weights for thirty minutes . I felt good .	lifted	Squats
I did 15 squats I was exhausted .	squats	Squats
Squats I did squats and the following day my thighs were in so much pain	Squats	Squats
I did 40 squats with a 20 lb weight I felt exhausted .	squats	Squats
I did twenty squats . My butt is burning !	squats	Squats
My second workout was kettle squats I felt that my legs were going to fall off	kettle squats	Squats
I used a 20 pound barbell to squat 30 times . I was exhausted and tired and very sweaty .	squat	Squats
I just did 50 squats I hated it ! It was too much work and I am sore !	squats	Squats
squats with weights very tired after workout	squats	Squats
i did 100 air squats   i need to work more on my legs	squats	Squats
I did 50 squats My legs felt very tired	squats	Squats
I DID 5 SETS OF 25 SQUATS MY LEG MUSCLES ARE TREMBLING AND TIRED	SQUATS	Squats
I did one set of barbell squats . I felt weak .	barbell squats	Squats
One set of squats Now my legs hurt	squat	Squats
I did 20 squats It made my heart rate go up and it felt good .	squats	Squats
i just did 50 squats now my legs are shaky	squats	Squats
i did 25 squats my thighs hurted a lot	squats	Squats
I maxed out doing squats and felt like I could n't stand on my own legs	maxed out	Squats
I did a leg workout . My body is shaking .	leg workout	Squats
I did 50 squats . I felt sore in my thigh .	squats	Squats
I tried doing squats I could ' t do it proprietlu and I felt ashamed	squats	Squats
I decided to try to add squats to my routine During was no issue it was the second when it was really tough	squats	Squats
I performed 45 weighted squats , and I felt pumped up .	squats	Squats
I squatted with weights My thigh muscles feel sore	squatted	Squats
i lifted weights for an hour and a half my arms were sore	lifted	Bicep Curl
i did bicep curls it made my arms sore	bicep curls	Bicep Curl
I performed three sets of dumbbell curls . I felt amazing pushing that heavy weight .	dumbbell curls	Bicep Curl
I did arms in the gym and felt sore .	arms	Bicep Curl
I lifted weights for 30 minutes I felt pumped after	lifted	Bicep Curl
I did some preacher curls   Fantastic , my arms got a nice pump .	preacher curls	Bicep Curl
Lifted weight at the gym I felt Exhausted after lifting the weights	Lifted	Bicep Curl
I just did four sets of eighty pound curls with my curl bar . I feel obliterated and spent .	curls	Bicep Curl
i lifted weights weak and tired	lifted	Bicep Curl
Lifting 25 pound dumbells for bicep curls I felt tired , but could ve liften more	bicep curls	Bicep Curl
i did 10 sets of bicep curls    my arms are feel like they want to explode	bicep	Bicep Curl
Dumbbell curls and I felt great afterwards	Dumbbell curls	Bicep Curl
My first workout was using ten pound dumbbells and lifting them . I felt energized and wanted to do more exercising .	dumbbells	Bicep Curl
I did arm curls with 20 pounds My arms are very strong	arm curls	Bicep Curl
I lifted free weights while watching tv . I felt my muscles fatigue after a time .	lifted	Bicep Curl
I lifted weights for 30 minutes . My body is a little sore , but I feel pretty good overall .	lifted	Bicep Curl
